listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
21853,2021-08-09,True,30.0,30.0,4.0,40.0
21853,2021-08-10,True,30.0,30.0,4.0,40.0
21853,2021-08-11,True,30.0,30.0,4.0,40.0
21853,2021-08-12,True,30.0,30.0,4.0,40.0
21853,2021-08-13,True,35.0,35.0,4.0,40.0
21853,2021-08-14,True,35.0,35.0,4.0,40.0
21853,2021-08-15,True,30.0,30.0,4.0,40.0
21853,2021-08-16,True,30.0,30.0,4.0,40.0
21853,2021-08-17,True,30.0,30.0,4.0,40.0
21853,2021-08-18,True,30.0,30.0,4.0,40.0
21853,2021-08-19,True,30.0,30.0,4.0,40.0
21853,2021-08-20,True,35.0,35.0,4.0,40.0
21853,2021-08-21,True,35.0,35.0,4.0,40.0
21853,2021-08-22,True,30.0,30.0,4.0,40.0
21853,2021-08-23,True,30.0,30.0,4.0,40.0
21853,2021-08-24,True,30.0,30.0,4.0,40.0
21853,2021-08-25,True,30.0,30.0,4.0,40.0
21853,2021-08-26,True,30.0,30.0,4.0,40.0
21853,2021-08-27,True,35.0,35.0,4.0,40.0
